BARCODE,IMEI1,IMEI2,SIM_NO,DELIVERY_DATE
WPXP2208SLF522001273,353612752474333,353612752474341,8801844368711,05/08/2022 15:45:50
WPXP2208SLF522001286,353612752474598,353612752474606,8801844368710,05/08/2022 15:45:50
WPXP2208SLF522001294,353612752474754,353612752474762,8801844369217,05/08/2022 15:45:50
WPXP2208SLF522001309,353612752475058,353612752475066,8801844369261,05/08/2022 15:45:50
WPXP2208SLF522001316,353612752475199,353612752475207,8801844368686,05/08/2022 15:45:50
WPXP2208SLF522001353,353612752475934,353612752475942,8801844368696,05/08/2022 15:45:50
WPXP2208SLF522001056,353612752469994,353612752470000,8801847720758,05/08/2022 15:45:50
WPXP2208SLF522001062,353612752470117,353612752470125,8801847719979,05/08/2022 15:45:50
WPXP2208SLF522002011,353612752489091,353612752489109,8801847719905,05/08/2022 15:45:50
WPXP2208SLF522002023,353612752489331,353612752489349,8801847719888,05/08/2022 15:45:50
WPXP2208SLF522002026,353612752489398,353612752489406,8801847720222,05/08/2022 15:45:50
WPXP2208SLF522002041,353612752489695,353612752489703,8801847720211,05/08/2022 15:45:50
WPXP2208SLF522002045,353612752489778,353612752489786,8801847720223,05/08/2022 15:45:50
WPXP2208SLF522002048,353612752489836,353612752489844,8801847720205,05/08/2022 15:45:50
WPXP2208SLF522002067,353612752490214,353612752490222,8801847720194,05/08/2022 15:45:50
WPXP2208SLF522002082,353612752490511,353612752490529,8801847719971,05/08/2022 15:45:50
WPXP2208SLF522002087,353612752490610,353612752490628,8801847719965,05/08/2022 15:45:50
WPXP2208SLF522000004,353612752448956,353612752448964,8801847713372,05/08/2022 15:45:50
WPXP2208SLF522000018,353612752449236,353612752449244,8801847713384,05/08/2022 15:45:50
WPXP2208SLF522000057,353612752450010,353612752450028,8801847713615,05/08/2022 15:45:50
WPXP2208SLF522000058,353612752450036,353612752450044,8801847713389,05/08/2022 15:45:50
WPXP2208SLF522001093,353612752470737,353612752470745,8801847720260,05/08/2022 15:45:50
WPXP2208SLF522001119,353612752471255,353612752471263,8801847720008,05/08/2022 15:45:50
WPXP2208SLF522001126,353612752471396,353612752471404,8801844370506,05/08/2022 15:45:50
WPXP2208SLF522000838,353612752465638,353612752465646,8801844370424,05/08/2022 15:45:50
WPXP2208SLF522000845,353612752465778,353612752465786,8801844368580,05/08/2022 15:45:50
WPXP2208SLF522002201,353612752492897,353612752492905,8801847720723,05/08/2022 15:45:50
WPXP2208SLF522002219,353612752493259,353612752493267,8801844370563,05/08/2022 15:45:50
WPXP2208SLF522002231,353612752493499,353612752493507,8801847720474,05/08/2022 15:45:50
WPXP2208SLF522002242,353612752493713,353612752493721,8801847720436,05/08/2022 15:45:50
WPXP2208SLF522002243,353612752493739,353612752493747,8801844370550,05/08/2022 15:45:50
WPXP2208SLF522002247,353612752493812,353612752493820,8801844370538,05/08/2022 15:45:50
WPXP2208SLF522000925,353612752467378,353612752467386,8801844369923,05/08/2022 15:45:50
WPXP2208SLF522000933,353612752467535,353612752467543,8801844368831,05/08/2022 15:45:50
WPXP2208SLF522000961,353612752468095,353612752468103,8801844368429,05/08/2022 15:45:50
WPXP2208SLF522000974,353612752468350,353612752468368,8801844368452,05/08/2022 15:45:50
WPXP2208SLF522000979,353612752468459,353612752468467,8801844368599,05/08/2022 15:45:50
WPXP2208SLF522002415,353612752497177,353612752497185,8801844368982,05/08/2022 15:45:50
WPXP2208SLF522002425,353612752497375,353612752497383,8801844368992,05/08/2022 15:45:50
WPXP2208SLF522000992,353612752468715,353612752468723,8801844368838,05/08/2022 15:45:50
WPXP2208SLF522001016,353612752469192,353612752469200,8801847720246,05/08/2022 15:45:50
WPXP2208SLF522002362,353612752496112,353612752496120,8801844368753,05/08/2022 15:45:50
WPXP2208SLF522002365,353612752496179,353612752496187,8801844368729,05/08/2022 15:45:50
WPXP2208SLF522000709,353612752463054,353612752463062,8801847712739,05/08/2022 15:45:50
WPXP2208SLF522000710,353612752463070,353612752463088,8801847711980,05/08/2022 15:45:50
WPXP2208SLF522000722,353612752463310,353612752463328,8801847712749,05/08/2022 15:45:50
WPXP2208SLF522000733,353612752463534,353612752463542,8801847712608,05/08/2022 15:45:50
WPXP2208SLF522000743,353612752463732,353612752463740,8801847712618,05/08/2022 15:45:50
WPXP2208SLF522000772,353612752464318,353612752464326,8801847712638,05/08/2022 15:45:50
WPXP2208SLF522000775,353612752464375,353612752464383,8801847712655,05/08/2022 15:45:50
WPXP2208SLF522000776,353612752464391,353612752464409,8801847712628,05/08/2022 15:45:50
WPXP2208SLF522000780,353612752464474,353612752464482,8801847712646,05/08/2022 15:45:50
WPXP2208SLF522000783,353612752464532,353612752464540,8801844370425,05/08/2022 15:45:50
WPXP2208SLF522000784,353612752464557,353612752464565,8801844370422,05/08/2022 15:45:50
WPXP2208SLF522002587,353612752500616,353612752500624,8801844369016,05/08/2022 15:45:50
WPXP2208SLF522002595,353612752500772,353612752500780,8801844368810,05/08/2022 15:45:50
WPXP2208SLF522002622,353612752501317,353612752501325,8801844369998,05/08/2022 15:45:50
WPXP2208SLF522002651,353612752501895,353612752501903,8801844369974,05/08/2022 15:45:50
WPXP2208SLF522002677,353612752502414,353612752502422,8801844369988,05/08/2022 15:45:50
WPXP2208SLF522000796,353612752464797,353612752464805,8801847712654,05/08/2022 15:45:50
WPXP2208SLF522000816,353612752465190,353612752465208,8801844368563,05/08/2022 15:45:50
WPXP2208SLF522000820,353612752465273,353612752465281,8801844368603,05/08/2022 15:45:50
WPXP2208SLF522002097,353612752490818,353612752490826,8801847719958,05/08/2022 15:45:50
WPXP2208SLF522002109,353612752491055,353612752491063,8801847719929,05/08/2022 15:45:50
WPXP2208SLF522002113,353612752491139,353612752491147,8801847719933,05/08/2022 15:45:50
WPXP2208SLF522002127,353612752491410,353612752491428,8801847720218,05/08/2022 15:45:50
WPXP2208SLF522002141,353612752491691,353612752491709,8801847720438,05/08/2022 15:45:50
WPXP2208SLF522002145,353612752491774,353612752491782,8801847719934,05/08/2022 15:45:50
WPXP2208SLF522002149,353612752491857,353612752491865,8801847720457,05/08/2022 15:45:50
WPXP2208SLF522002158,353612752492038,353612752492046,8801847720446,05/08/2022 15:45:50
WPXP2208SLF522000602,353612752460910,353612752460928,8801847712211,05/08/2022 15:45:50
WPXP2208SLF522000610,353612752461074,353612752461082,8801847711903,05/08/2022 15:45:50
WPXP2208SLF522000630,353612752461470,353612752461488,8801847712173,05/08/2022 15:45:50
WPXP2208SLF522000666,353612752462197,353612752462205,8801847712004,05/08/2022 15:45:50
WPXP2208SLF522002311,353612752495098,353612752495106,8801844368482,05/08/2022 15:45:50
WPXP2208SLF522002334,353612752495551,353612752495569,8801844368762,05/08/2022 15:45:50
WPXP2208SLF522000420,353612752457270,353612752457288,8801847711860,05/08/2022 15:45:50
WPXP2208SLF522000438,353612752457635,353612752457643,8801847712007,05/08/2022 15:45:50
WPXP2208SLF522000470,353612752458278,353612752458286,8801847711970,05/08/2022 15:45:50
WPXP2208SLF522000480,353612752458476,353612752458484,8801847711867,05/08/2022 15:45:50
WPXP2208SLF522002555,353612752499975,353612752499983,8801844369291,05/08/2022 15:45:50
WPXP2208SLF522002559,353612752500053,353612752500061,8801844369031,05/08/2022 15:45:50
WPXP2208SLF522000487,353612752458617,353612752458625,8801847712289,05/08/2022 15:45:50
WPXP2208SLF522000490,353612752458674,353612752458682,8801847711898,05/08/2022 15:45:50
WPXP2208SLF522000501,353612752458898,353612752458906,8801847711954,05/08/2022 15:45:50
WPXP2208SLF522000506,353612752458997,353612752459003,8801847711906,05/08/2022 15:45:50
WPXP2208SLF522000513,353612752459136,353612752459144,8801847711913,05/08/2022 15:45:50
WPXP2208SLF522000526,353612752459391,353612752459409,8801847711931,05/08/2022 15:45:50
WPXP2208SLF522000531,353612752459490,353612752459508,8801847711923,05/08/2022 15:45:50
WPXP2208SLF522000540,353612752459672,353612752459680,8801847711935,05/08/2022 15:45:50
WPXP2208SLF522000580,353612752460472,353612752460480,8801847712227,05/08/2022 15:45:50
WPXP2208SLF522002096,353612752490792,353612752490800,8801847719936,05/08/2022 15:45:50
WPXP2208SLF522003071,353612752510292,353612752510300,8801847719493,05/08/2022 15:45:50
WPXP2208SLF522003085,353612752510573,353612752510581,8801847716169,05/08/2022 15:45:50
WPXP2208SLF522000119,353612752451257,353612752451265,8801847713626,05/08/2022 15:45:50
WPXP2208SLF522000135,353612752451570,353612752451588,8801847712948,05/08/2022 15:45:50
WPXP2208SLF522001721,353612752483292,353612752483300,8801844370299,05/08/2022 15:45:50
WPXP2208SLF522001730,353612752483474,353612752483482,8801844370297,05/08/2022 15:45:50
WPXP2208SLF522001733,353612752483532,353612752483540,8801847717405,05/08/2022 15:45:50
WPXP2208SLF522001739,353612752483656,353612752483664,8801844370277,05/08/2022 15:45:50
WPXP2208SLF522000200,353612752452875,353612752452883,8801847713410,05/08/2022 15:45:50
WPXP2208SLF522001832,353612752485511,353612752485529,8801844369611,05/08/2022 15:45:50
WPXP2208SLF522001855,353612752485974,353612752485982,8801844369592,05/08/2022 15:45:50
WPXP2208SLF522001883,353612752486535,353612752486543,8801844369589,05/08/2022 15:45:50
WPXP2208SLF522001901,353612752486899,353612752486907,8801844369818,05/08/2022 15:45:50
WPXP2208SLF522001905,353612752486972,353612752486980,8801844369326,05/08/2022 15:45:50
WPXP2208SLF522001925,353612752487376,353612752487384,8801844369834,05/08/2022 15:45:50
WPXP2208SLF522001942,353612752487715,353612752487723,8801844369846,05/08/2022 15:45:50
WPXP2208SLF522001946,353612752487798,353612752487806,8801844369839,05/08/2022 15:45:50
WPXP2208SLF522006004,353612752568951,353612752568969,8801847716148,05/08/2022 15:45:50
WPXP2208SLF522006059,353612752570056,353612752570064,8801847715944,05/08/2022 15:45:50
WPXP2208SLF522006066,353612752570197,353612752570205,8801847715925,05/08/2022 15:45:50
WPXP2208SLF522006070,353612752570270,353612752570288,8801847715929,05/08/2022 15:45:50
WPXP2208SLF522002891,353612752506696,353612752506704,8801844369410,05/08/2022 15:45:50
WPXP2208SLF522002892,353612752506712,353612752506720,8801844369398,05/08/2022 15:45:50
WPXP2208SLF522002917,353612752507215,353612752507223,8801844369720,05/08/2022 15:45:50
WPXP2208SLF522002918,353612752507231,353612752507249,8801844369392,05/08/2022 15:45:50
WPXP2208SLF522002920,353612752507272,353612752507280,8801844369371,05/08/2022 15:45:50
WPXP2208SLF522002933,353612752507538,353612752507546,8801844369373,05/08/2022 15:45:50
WPXP2208SLF522002959,353612752508056,353612752508064,8801844369891,05/08/2022 15:45:50
WPXP2208SLF522002968,353612752508239,353612752508247,8801844369898,05/08/2022 15:45:50
WPXP2208SLF522002984,353612752508551,353612752508569,8801844369882,05/08/2022 15:45:50
WPXP2208SLF522002985,353612752508577,353612752508585,8801844369900,05/08/2022 15:45:50
WPXP2208SLF522006146,353612752571799,353612752571807,8801847715832,05/08/2022 15:45:50
WPXP2208SLF522007604,353612752600952,353612752600960,8801844412424,05/08/2022 15:45:50
WPXP2208SLF522003001,353612752508890,353612752508908,8801847716483,05/08/2022 15:45:50
WPXP2208SLF522003010,353612752509070,353612752509088,8801847710943,05/08/2022 15:45:50
WPXP2208SLF522003949,353612752527858,353612752527866,8801847717045,05/08/2022 15:45:50
WPXP2208SLF522003951,353612752527890,353612752527908,8801847717028,05/08/2022 15:45:50
WPXP2208SLF522003963,353612752528138,353612752528146,8801847716805,05/08/2022 15:45:50
WPXP2208SLF522003976,353612752528393,353612752528401,8801847716766,05/08/2022 15:45:50
WPXP2208SLF522003998,353612752528831,353612752528849,8801847716798,05/08/2022 15:45:50
WPXP2208SLF522002717,353612752503214,353612752503222,8801844369477,05/08/2022 15:45:50
WPXP2208SLF522002732,353612752503511,353612752503529,8801844369430,05/08/2022 15:45:50
WPXP2208SLF522002740,353612752503677,353612752503685,8801844369454,05/08/2022 15:45:50
WPXP2208SLF522002746,353612752503792,353612752503800,8801844369488,05/08/2022 15:45:50
WPXP2208SLF522002765,353612752504170,353612752504188,8801844369757,05/08/2022 15:45:50
WPXP2208SLF522002780,353612752504477,353612752504485,8801844369458,05/08/2022 15:45:50
WPXP2208SLF522002808,353612752505037,353612752505045,8801844369732,05/08/2022 15:45:50
WPXP2208SLF522002817,353612752505219,353612752505227,8801844369489,05/08/2022 15:45:50
WPXP2208SLF522002842,353612752505714,353612752505722,8801844369743,05/08/2022 15:45:50
WPXP2208SLF522002843,353612752505730,353612752505748,8801844369637,05/08/2022 15:45:50
WPXP2208SLF522006889,353612752586656,353612752586664,8801847717394,05/08/2022 15:45:50
WPXP2208SLF522006894,353612752586755,353612752586763,8801847717376,05/08/2022 15:45:50
WPXP2208SLF522003789,353612752524657,353612752524665,8801847717504,05/08/2022 15:45:50
WPXP2208SLF522003800,353612752524871,353612752524889,8801847717729,05/08/2022 15:45:50
WPXP2208SLF522003821,353612752525290,353612752525308,8801847717513,05/08/2022 15:45:50
WPXP2208SLF522003831,353612752525498,353612752525506,8801847717677,05/08/2022 15:45:50
WPXP2208SLF522003835,353612752525571,353612752525589,8801847717724,05/08/2022 15:45:50
WPXP2208SLF522003836,353612752525597,353612752525605,8801847717691,05/08/2022 15:45:50
WPXP2208SLF522003875,353612752526371,353612752526389,8801847717445,05/08/2022 15:45:50
WPXP2208SLF522006909,353612752587050,353612752587068,8801847717385,05/08/2022 15:45:50
WPXP2208SLF522006911,353612752587092,353612752587100,8801847717375,05/08/2022 15:45:50
WPXP2208SLF522006912,353612752587118,353612752587126,8801847717383,05/08/2022 15:45:50
WPXP2208SLF522006958,353612752588033,353612752588041,8801847717733,05/08/2022 15:45:50
WPXP2208SLF522006971,353612752588298,353612752588306,8801847717736,05/08/2022 15:45:50
WPXP2208SLF522006979,353612752588454,353612752588462,8801847717382,05/08/2022 15:45:50
WPXP2208SLF522006982,353612752588512,353612752588520,8801847717693,05/08/2022 15:45:50
WPXP2208SLF522006990,353612752588678,353612752588686,8801847717689,05/08/2022 15:45:50
WPXP2208SLF522006754,353612752583950,353612752583968,8801847716985,05/08/2022 15:45:50
WPXP2208SLF522006776,353612752584396,353612752584404,8801847717181,05/08/2022 15:45:50
WPXP2208SLF522003748,353612752523832,353612752523840,8801847717265,05/08/2022 15:45:50
WPXP2208SLF522003752,353612752523915,353612752523923,8801847717475,05/08/2022 15:45:50
WPXP2208SLF522003759,353612752524053,353612752524061,8801847717497,05/08/2022 15:45:50
WPXP2208SLF522003763,353612752524137,353612752524145,8801847717461,05/08/2022 15:45:50
WPXP2208SLF522003773,353612752524335,353612752524343,8801847717493,05/08/2022 15:45:50
WPXP2208SLF522003774,353612752524350,353612752524368,8801847717474,05/08/2022 15:45:50
WPXP2208SLF522003775,353612752524376,353612752524384,8801847717478,05/08/2022 15:45:50
WPXP2208SLF522003785,353612752524574,353612752524582,8801847717505,05/08/2022 15:45:50
WPXP2208SLF522006801,353612752584891,353612752584909,8801847717663,05/08/2022 15:45:50
WPXP2208SLF522006808,353612752585039,353612752585047,8801847717084,05/08/2022 15:45:50
WPXP2208SLF522006828,353612752585435,353612752585443,8801847717095,05/08/2022 15:45:50
WPXP2208SLF522006841,353612752585690,353612752585708,8801847717631,05/08/2022 15:45:50
WPXP2208SLF522006854,353612752585955,353612752585963,8801847717627,05/08/2022 15:45:50
WPXP2208SLF522006856,353612752585997,353612752586003,8801847717634,05/08/2022 15:45:50
WPXP2208SLF522006869,353612752586250,353612752586268,8801847717656,05/08/2022 15:45:50
WPXP2208SLF522006874,353612752586359,353612752586367,8801847717403,05/08/2022 15:45:50
WPXP2208SLF522006882,353612752586516,353612752586524,8801847717082,05/08/2022 15:45:50
WPXP2208SLF522006578,353612752580436,353612752580444,8801847716896,05/08/2022 15:45:50
WPXP2208SLF522003491,353612752518691,353612752518709,8801847719433,05/08/2022 15:45:50
WPXP2208SLF522003519,353612752519251,353612752519269,8801847719463,05/08/2022 15:45:50
WPXP2208SLF522003554,353612752519954,353612752519962,8801847719125,05/08/2022 15:45:50
WPXP2208SLF522003579,353612752520457,353612752520465,8801847719069,05/08/2022 15:45:50
WPXP2208SLF522003595,353612752520770,353612752520788,8801847719066,05/08/2022 15:45:50
WPXP2208SLF522003614,353612752521158,353612752521166,8801847719061,05/08/2022 15:45:50
WPXP2208SLF522003624,353612752521356,353612752521364,8801847719642,05/08/2022 15:45:50
WPXP2208SLF522003631,353612752521497,353612752521505,8801847718860,05/08/2022 15:45:50
WPXP2208SLF522003657,353612752522016,353612752522024,8801847716623,05/08/2022 15:45:50
WPXP2208SLF522003673,353612752522339,353612752522347,8801847716366,05/08/2022 15:45:50
WPXP2208SLF522006710,353612752583075,353612752583083,8801847717180,05/08/2022 15:45:50
WPXP2208SLF522006716,353612752583190,353612752583208,8801847717193,05/08/2022 15:45:50
WPXP2208SLF522006732,353612752583513,353612752583521,8801847717191,05/08/2022 15:45:50
WPXP2208SLF522006734,353612752583554,353612752583562,8801847717179,05/08/2022 15:45:50
WPXP2208SLF522006482,353612752578513,353612752578521,8801847717327,05/08/2022 15:45:50
WPXP2208SLF522006486,353612752578596,353612752578604,8801847717144,05/08/2022 15:45:50
WPXP2208SLF522006489,353612752578653,353612752578661,8801847717330,05/08/2022 15:45:50
WPXP2208SLF522006496,353612752578794,353612752578802,8801847717319,05/08/2022 15:45:50
WPXP2208SLF522003417,353612752517214,353612752517222,8801847718968,05/08/2022 15:45:50
WPXP2208SLF522003435,353612752517578,353612752517586,8801847718934,05/08/2022 15:45:50
WPXP2208SLF522003440,353612752517677,353612752517685,8801847719466,05/08/2022 15:45:50
WPXP2208SLF522003448,353612752517834,353612752517842,8801847719460,05/08/2022 15:45:50
WPXP2208SLF522003453,353612752517933,353612752517941,8801847718929,05/08/2022 15:45:50
WPXP2208SLF522003454,353612752517958,353612752517966,8801847719470,05/08/2022 15:45:50
WPXP2208SLF522006501,353612752578893,353612752578901,8801847717142,05/08/2022 15:45:50
WPXP2208SLF522006508,353612752579032,353612752579040,8801847717149,05/08/2022 15:45:50
WPXP2208SLF522006519,353612752579255,353612752579263,8801847717122,05/08/2022 15:45:50
WPXP2208SLF522006530,353612752579479,353612752579487,8801847717121,05/08/2022 15:45:50
WPXP2208SLF522006533,353612752579537,353612752579545,8801847717124,05/08/2022 15:45:50
WPXP2208SLF522006548,353612752579834,353612752579842,8801847716849,05/08/2022 15:45:50
WPXP2208SLF522006564,353612752580154,353612752580162,8801847716821,05/08/2022 15:45:50
WPXP2208SLF522006573,353612752580337,353612752580345,8801847716910,05/08/2022 15:45:50
WPXP2208SLF522003270,353612752514278,353612752514286,8801847719761,05/08/2022 15:45:50
WPXP2208SLF522003277,353612752514419,353612752514427,8801847718998,05/08/2022 15:45:50
WPXP2208SLF522006313,353612752575139,353612752575147,8801847715786,05/08/2022 15:45:50
WPXP2208SLF522006335,353612752575576,353612752575584,8801847716054,05/08/2022 15:45:50
WPXP2208SLF522006338,353612752575634,353612752575642,8801847716040,05/08/2022 15:45:50
WPXP2208SLF522006345,353612752575774,353612752575782,8801847716043,05/08/2022 15:45:50
WPXP2208SLF522006386,353612752576590,353612752576608,8801847716020,05/08/2022 15:45:50
WPXP2208SLF522007991,353612752608690,353612752608708,8801844410003,05/08/2022 15:45:50
WPXP2208SLF522007996,353612752608799,353612752608807,8801844410008,05/08/2022 15:45:50
WPXP2208SLF522003289,353612752514658,353612752514666,8801847719727,05/08/2022 15:45:50
WPXP2208SLF522003290,353612752514674,353612752514682,8801847719745,05/08/2022 15:45:50
WPXP2208SLF522003346,353612752515796,353612752515804,8801847716397,05/08/2022 15:45:50
WPXP2208SLF522003364,353612752516158,353612752516166,8801847716348,05/08/2022 15:45:50
WPXP2208SLF522003382,353612752516513,353612752516521,8801847716333,05/08/2022 15:45:50
WPXP2208SLF522006418,353612752577234,353612752577242,8801847717586,05/08/2022 15:45:50
WPXP2208SLF522006447,353612752577812,353612752577820,8801847717565,05/08/2022 15:45:50
WPXP2208SLF522003128,353612752511431,353612752511449,8801847716154,05/08/2022 15:45:50
WPXP2208SLF522003131,353612752511498,353612752511506,8801847716151,05/08/2022 15:45:50
WPXP2208SLF522003132,353612752511514,353612752511522,8801847716144,05/08/2022 15:45:50
WPXP2208SLF522003133,353612752511530,353612752511548,8801847716150,05/08/2022 15:45:50
WPXP2208SLF522003134,353612752511555,353612752511563,8801847716162,05/08/2022 15:45:50
WPXP2208SLF522003141,353612752511696,353612752511704,8801847716116,05/08/2022 15:45:50
WPXP2208SLF522003146,353612752511795,353612752511803,8801847716131,05/08/2022 15:45:50
WPXP2208SLF522003151,353612752511894,353612752511902,8801847715908,05/08/2022 15:45:50
WPXP2208SLF522003172,353612752512314,353612752512322,8801847715909,05/08/2022 15:45:50
WPXP2208SLF522003177,353612752512413,353612752512421,8801847716157,05/08/2022 15:45:50
WPXP2208SLF522006235,353612752573571,353612752573589,8801847716524,05/08/2022 15:45:50
WPXP2208SLF522006242,353612752573712,353612752573720,8801847716530,05/08/2022 15:45:50
WPXP2208SLF522007824,353612752605357,353612752605365,8801844412150,05/08/2022 15:45:50
WPXP2208SLF522007837,353612752605613,353612752605621,8801844412073,05/08/2022 15:45:50
WPXP2208SLF522007856,353612752605993,353612752606009,8801844410107,05/08/2022 15:45:50
WPXP2208SLF522003210,353612752513072,353612752513080,8801847719760,05/08/2022 15:45:50
WPXP2208SLF522003230,353612752513478,353612752513486,8801847719485,05/08/2022 15:45:50
WPXP2208SLF522003251,353612752513890,353612752513908,8801847719728,05/08/2022 15:45:50
WPXP2208SLF522003258,353612752514039,353612752514047,8801847719202,05/08/2022 15:45:50
WPXP2208SLF522006735,353612752583570,353612752583588,8801847716991,05/08/2022 16:45:03
WPXP2208SLF522006736,353612752583596,353612752583604,8801847716998,05/08/2022 16:45:03
WPXP2208SLF522006745,353612752583778,353612752583786,8801847716972,05/08/2022 16:45:03
WPXP2208SLF522006747,353612752583810,353612752583828,8801847716984,05/08/2022 16:45:03
WPXP2208SLF522006748,353612752583836,353612752583844,8801847716986,05/08/2022 16:45:03
WPXP2208SLF522006469,353612752578257,353612752578265,8801847717347,05/08/2022 16:45:03
WPXP2208SLF522006470,353612752578273,353612752578281,8801847717336,05/08/2022 16:45:03
WPXP2208SLF522006487,353612752578612,353612752578620,8801847717317,05/08/2022 16:45:03
WPXP2208SLF522006488,353612752578638,353612752578646,8801847717152,05/08/2022 16:45:03
WPXP2208SLF522006490,353612752578679,353612752578687,8801847717326,05/08/2022 16:45:03
WPXP2208SLF522006495,353612752578778,353612752578786,8801847717153,05/08/2022 16:45:03
WPXP2208SLF522008000,353612752608872,353612752608880,8801844409993,05/08/2022 16:45:03
WPXP2208SLF522003484,353612752518550,353612752518568,8801847719121,05/08/2022 16:45:03
WPXP2208SLF522006509,353612752579057,353612752579065,8801847717138,05/08/2022 16:45:03
WPXP2208SLF522006512,353612752579115,353612752579123,8801847717331,05/08/2022 16:45:03
WPXP2208SLF522006521,353612752579297,353612752579305,8801847717128,05/08/2022 16:45:03
WPXP2208SLF522006526,353612752579396,353612752579404,8801847716860,05/08/2022 16:45:03
WPXP2208SLF522006540,353612752579677,353612752579685,8801847716856,05/08/2022 16:45:03
WPXP2208SLF522006541,353612752579693,353612752579701,8801847717137,05/08/2022 16:45:03
WPXP2208SLF522006565,353612752580170,353612752580188,8801847716818,05/08/2022 16:45:03
WPXP2208SLF522006566,353612752580196,353612752580204,8801847716854,05/08/2022 16:45:03
WPXP2208SLF522003263,353612752514138,353612752514146,8801847716170,05/08/2022 16:45:03
WPXP2208SLF522006352,353612752575915,353612752575923,8801847716033,05/08/2022 16:45:03
WPXP2208SLF522006383,353612752576533,353612752576541,8801847717611,05/08/2022 16:45:03
WPXP2208SLF522006387,353612752576616,353612752576624,8801847716029,05/08/2022 16:45:03
WPXP2208SLF522006388,353612752576632,353612752576640,8801847717599,05/08/2022 16:45:03
WPXP2208SLF522006393,353612752576731,353612752576749,8801847717603,05/08/2022 16:45:03
WPXP2208SLF522007900,353612752606876,353612752606884,8801844409809,05/08/2022 16:45:03
WPXP2208SLF522007933,353612752607536,353612752607544,8801844409823,05/08/2022 16:45:03
WPXP2208SLF522007948,353612752607833,353612752607841,8801844409818,05/08/2022 16:45:03
WPXP2208SLF522007966,353612752608195,353612752608203,8801844409723,05/08/2022 16:45:03
WPXP2208SLF522007979,353612752608450,353612752608468,8801844410010,05/08/2022 16:45:03
WPXP2208SLF522007990,353612752608674,353612752608682,8801844410006,05/08/2022 16:45:03
WPXP2208SLF522003322,353612752515317,353612752515325,8801847716653,05/08/2022 16:45:03
WPXP2208SLF522006403,353612752576939,353612752576947,8801847717583,05/08/2022 16:45:03
WPXP2208SLF522006459,353612752578059,353612752578067,8801847717337,05/08/2022 16:45:03
WPXP2208SLF522006460,353612752578075,353612752578083,8801847717338,05/08/2022 16:45:03
WPXP2208SLF522007713,353612752603139,353612752603147,8801844412436,05/08/2022 16:45:03
WPXP2208SLF522003123,353612752511332,353612752511340,8801847719482,05/08/2022 16:45:03
WPXP2208SLF522003139,353612752511654,353612752511662,8801847716125,05/08/2022 16:45:03
WPXP2208SLF522003162,353612752512116,353612752512124,8801847715907,05/08/2022 16:45:03
WPXP2208SLF522003175,353612752512371,353612752512389,8801847716130,05/08/2022 16:45:03
WPXP2208SLF522007836,353612752605597,353612752605605,8801844412151,05/08/2022 16:45:03
WPXP2208SLF522007847,353612752605811,353612752605829,8801844412110,05/08/2022 16:45:03
WPXP2208SLF522003194,353612752512751,353612752512769,8801847719477,05/08/2022 16:45:03
WPXP2208SLF522003196,353612752512793,353612752512801,8801847716718,05/08/2022 16:45:03
WPXP2208SLF522006901,353612752586896,353612752586904,8801847717646,05/08/2022 16:45:03
WPXP2208SLF522006904,353612752586953,353612752586961,8801847717386,05/08/2022 16:45:03
WPXP2208SLF522006906,353612752586995,353612752587001,8801847717378,05/08/2022 16:45:03
WPXP2208SLF522006908,353612752587035,353612752587043,8801847717374,05/08/2022 16:45:03
WPXP2208SLF522006918,353612752587233,353612752587241,8801847717773,05/08/2022 16:45:03
WPXP2208SLF522006935,353612752587571,353612752587589,8801847717768,05/08/2022 16:45:03
WPXP2208SLF522006937,353612752587613,353612752587621,8801847717410,05/08/2022 16:45:03
WPXP2208SLF522006939,353612752587654,353612752587662,8801847717745,05/08/2022 16:45:03
WPXP2208SLF522006943,353612752587738,353612752587746,8801847717381,05/08/2022 16:45:03
WPXP2208SLF522006946,353612752587795,353612752587803,8801847717369,05/08/2022 16:45:03
WPXP2208SLF522006950,353612752587878,353612752587886,8801847717737,05/08/2022 16:45:03
WPXP2208SLF522006959,353612752588058,353612752588066,8801847717723,05/08/2022 16:45:03
WPXP2208SLF522006960,353612752588074,353612752588082,8801847717727,05/08/2022 16:45:03
WPXP2208SLF522006964,353612752588157,353612752588165,8801847717742,05/08/2022 16:45:03
WPXP2208SLF522006965,353612752588173,353612752588181,8801847717743,05/08/2022 16:45:03
WPXP2208SLF522006968,353612752588231,353612752588249,8801847717730,05/08/2022 16:45:03
WPXP2208SLF522006974,353612752588355,353612752588363,8801847717104,05/08/2022 16:45:03
WPXP2208SLF522006975,353612752588371,353612752588389,8801847717698,05/08/2022 16:45:03
WPXP2208SLF522006978,353612752588439,353612752588447,8801847717380,05/08/2022 16:45:03
WPXP2208SLF522006984,353612752588553,353612752588561,8801847717379,05/08/2022 16:45:03
WPXP2208SLF522006985,353612752588579,353612752588587,8801847717721,05/08/2022 16:45:03
WPXP2208SLF522006986,353612752588595,353612752588603,8801847717709,05/08/2022 16:45:03
WPXP2208SLF522006988,353612752588637,353612752588645,8801847717684,05/08/2022 16:45:03
WPXP2208SLF522003892,353612752526710,353612752526728,8801847717459,05/08/2022 16:45:03
WPXP2208SLF522006749,353612752583851,353612752583869,8801847716971,05/08/2022 16:45:03
