BARCODE,IMEI1,IMEI2,SIM_NO,DELIVERY_DATE
WPX08M66HSF122104617,353612750198017,353612750198025,,20-MAR-22 09:29:48
WPX08M66HSF122102780,353612750161270,353612750161288,,20-MAR-22 09:29:48
WPX08M66HSF122102659,353612750158854,353612750158862,,20-MAR-22 09:29:48
WPX08M66HSF122102533,353612750156338,353612750156346,,20-MAR-22 09:31:16
WPX08M66HSF122104215,353612750189974,353612750189982,,20-MAR-22 09:31:16
WPX08M66HSF122102528,353612750156239,353612750156247,,20-MAR-22 09:31:16
WPX08M66HSF122102953,353612750164738,353612750164746,,20-MAR-22 09:32:58
WPX08M66HSF122102388,353612750153434,353612750153442,,20-MAR-22 09:32:58
WPX08M66HSF122102391,353612750153491,353612750153509,,20-MAR-22 09:34:23
WPX08M66HSF122102301,353612750151693,353612750151701,,20-MAR-22 09:34:23
WPX08M66HSF122104841,353612750202496,353612750202504,,20-MAR-22 09:34:49
WPX08M66HSF122105016,353612750205994,353612750206000,,20-MAR-22 09:34:49
WPX08M66HSF122102512,353612750155918,353612750155926,,20-MAR-22 09:36:47
WPX08M66HSF122102184,353612750149358,353612750149366,,20-MAR-22 09:36:47
WPX08M66HSF122104029,353612750186251,353612750186269,,20-MAR-22 09:37:08
WPX08M66HSF122102209,353612750149853,353612750149861,,20-MAR-22 09:37:08
WPX08M66HSF122102546,353612750156593,353612750156601,,20-MAR-22 09:41:22
WPX08M66HSF122102816,353612750161999,353612750162005,,20-MAR-22 09:41:22
WPX08M66HSF122102797,353612750161619,353612750161627,,20-MAR-22 09:44:09
WPX08M66HSF122102540,353612750156478,353612750156486,,20-MAR-22 09:44:09
WPX08M66HSF122103683,353612750179330,353612750179348,,20-MAR-22 09:46:17
WPX08M66HSF122102296,353612750151594,353612750151602,,20-MAR-22 09:48:31
WPX08M66HSF122102438,353612750154432,353612750154440,,20-MAR-22 09:56:02
WPXA2208SLF522005033,353612750509338,353612750509346,,20-MAY-22 09:15:25
WPXA2208SLF522049792,353612751404513,353612751404521,,20-MAY-22 09:15:25
WPXA2208SLF522007200,353612750552676,353612750552684,,20-MAY-22 09:15:25
WPXA2208SLF522006255,353612750533775,353612750533783,,20-MAY-22 09:15:25
WPXA2208SLF522021839,353612750845450,353612750845468,,20-MAY-22 10:25:08
WPXA2208SLF522031974,353612751048153,353612751048161,,20-MAY-22 10:25:08
WPXA2208SLF522044405,353612751296778,353612751296786,,20-MAY-22 11:07:53
WPXA2208SLF522029974,353612751008157,353612751008165,,20-MAY-22 12:33:39
WPX08M66HSF122104939,353612750204450,353612750204468,,21-APR-22 13:53:01
WPX08M66HSF122102186,353612750149390,353612750149408,,21-APR-22 13:53:01
WPX08M66HSF122104867,353612750203015,353612750203023,,21-APR-22 14:19:28
WPX08M66HSF122105027,353612750206216,353612750206224,,21-APR-22 14:19:28
WPX08M66HSF122104440,353612750194479,353612750194487,,21-MAR-22 09:14:48
WPX08M66HSF122104398,353612750193638,353612750193646,,21-MAR-22 09:14:48
WPX08M66HSF122104087,353612750187416,353612750187424,,21-MAR-22 09:14:48
WPX08M66HSF122102278,353612750151230,353612750151248,,21-MAR-22 09:14:48
WPX08M66HSF122102230,353612750150273,353612750150281,,21-MAR-22 09:14:48
WPX08M66HSF122102043,353612750146537,353612750146545,,21-MAR-22 09:14:48
WPX08M66HSF122102034,353612750146354,353612750146362,,21-MAR-22 09:14:48
WPX08M66HSF122104950,353612750204674,353612750204682,,21-MAR-22 09:14:48
WPX08M66HSF122102759,353612750160850,353612750160868,,21-MAR-22 09:14:48
WPX08M66HSF122103268,353612750171030,353612750171048,,21-MAR-22 09:14:48
WPX08M66HSF122102414,353612750153954,353612750153962,,21-MAR-22 09:14:48
WPX08M66HSF122104141,353612750188497,353612750188505,,21-MAR-22 09:14:48
WPX08M66HSF122104144,353612750188554,353612750188562,,21-MAR-22 09:14:48
WPX08M66HSF122104166,353612750188992,353612750189008,,21-MAR-22 09:14:48
WPX08M66HSF122102030,353612750146271,353612750146289,,21-MAR-22 09:14:48
WPX08M66HSF122102258,353612750150836,353612750150844,,21-MAR-22 15:47:07
WPX08M66HSF122104188,353612750189438,353612750189446,,21-MAR-22 15:47:07
WPXA2208SLF522017232,353612750753316,353612750753324,,21-MAY-22 17:49:21
WPX08M66HSF122104959,353612750204856,353612750204864,,21-MAY-22 19:01:22
WPX08M66HSF122104671,353612750199098,353612750199106,,21-MAY-22 19:01:22
WPXA2208SLF522037892,353612751166518,353612751166526,,22-MAY-22 17:42:12
WPXA2208SLF522037845,353612751165577,353612751165585,,22-MAY-22 17:42:12
WPX08M66HSF122104929,353612750204252,353612750204260,,23-APR-22 11:57:31
WPX08M66HSF122104627,353612750198215,353612750198223,,23-APR-22 11:57:31
WPX08M66HSF122102494,353612750155553,353612750155561,,23-APR-22 11:57:31
WPX08M66HSF122102947,353612750164613,353612750164621,,23-APR-22 11:57:31
WPX08M66HSF122102916,353612750163995,353612750164001,,23-APR-22 11:57:31
WPX08M66HSF122104791,353612750201498,353612750201506,,23-APR-22 12:12:06
WPX08M66HSF122104351,353612750192697,353612750192705,,23-MAR-22 15:12:12
WPX08M66HSF122104343,353612750192531,353612750192549,,23-MAR-22 15:12:12
WPX08M66HSF122102854,353612750162757,353612750162765,,23-MAY-22 09:54:30
WPX08M66HSF122102458,353612750154838,353612750154846,,23-MAY-22 09:54:30
WPX08M66HSF122103828,353612750182235,353612750182243,,23-MAY-22 09:54:30
WPXA2208SLF522009662,353612750601911,353612750601929,,23-MAY-22 13:50:12
WPXA2208SLF522007447,353612750557618,353612750557626,,23-MAY-22 13:50:12
WPXA2208SLF522042615,353612751260972,353612751260980,,23-MAY-22 13:50:12
WPXA2208SLF522042542,353612751259511,353612751259529,,23-MAY-22 13:50:12
WPXA2208SLF522042506,353612751258794,353612751258802,,23-MAY-22 13:50:12
WPXA2208SLF522037870,353612751166070,353612751166088,,23-MAY-22 13:50:12
WPXA2208SLF522047343,353612751355533,353612751355541,,23-MAY-22 15:18:38
WPXA2208SLF522009321,353612750595097,353612750595105,,23-MAY-22 15:18:38
WPXA2208SLF522029568,353612751000030,353612751000048,,23-MAY-22 15:18:38
WPXA2208SLF522048072,353612751370110,353612751370128,,23-MAY-22 18:12:41
WPXA2208SLF522005549,353612750519659,353612750519667,,23-MAY-22 19:41:40
WPXA2208SLF522021100,353612750830676,353612750830684,,23-MAY-22 19:41:40
WPXA2208SLF522016018,353612750729035,353612750729043,,23-MAY-22 19:41:40
WPXA2208SLF522048089,353612751370458,353612751370466,,23-MAY-22 20:16:38
WPXA2208SLF522051780,353612751444279,353612751444287,,23-MAY-22 20:16:38
WPXA2208SLF522002639,353612750461456,353612750461464,,23-MAY-22 21:35:37
WPX08M66HSF122102059,353612750146859,353612750146867,,24-APR-22 10:47:01
WPX08M66HSF122102455,353612750154770,353612750154788,,24-APR-22 10:47:01
WPX08M66HSF122102427,353612750154218,353612750154226,,24-APR-22 10:47:01
WPX08M66HSF122102201,353612750149697,353612750149705,,24-APR-22 10:47:01
WPX08M66HSF122102165,353612750148970,353612750148988,,24-APR-22 10:47:01
WPX08M66HSF122102901,353612750163698,353612750163706,,24-APR-22 11:23:37
WPX08M66HSF122102083,353612750147337,353612750147345,,24-APR-22 11:23:37
WPX08M66HSF122102168,353612750149036,353612750149044,,24-APR-22 11:23:37
WPX08M66HSF122104244,353612750190550,353612750190568,,24-APR-22 11:23:37
WPX08M66HSF122102572,353612750157112,353612750157120,,24-APR-22 11:23:37
WPX08M66HSF122103309,353612750171857,353612750171865,,24-APR-22 11:35:14
WPX08M66HSF122104165,353612750188976,353612750188984,,24-APR-22 11:35:14
WPX08M66HSF122104957,353612750204815,353612750204823,,24-APR-22 11:35:14
WPX08M66HSF122104377,353612750193216,353612750193224,,24-APR-22 11:35:14
WPX08M66HSF122104890,353612750203478,353612750203486,,24-APR-22 11:35:14
WPX08M66HSF122102931,353612750164290,353612750164308,,24-APR-22 11:39:44
WPX08M66HSF122102235,353612750150372,353612750150380,,24-APR-22 11:39:44
WPX08M66HSF122102078,353612750147238,353612750147246,,24-APR-22 11:39:44
WPX08M66HSF122102808,353612750161833,353612750161841,,24-APR-22 11:39:44
WPX08M66HSF122104665,353612750198975,353612750198983,,24-APR-22 11:42:15
WPX08M66HSF122104919,353612750204054,353612750204062,,24-APR-22 11:42:15
WPX08M66HSF122104925,353612750204179,353612750204187,,24-APR-22 11:42:15
WPX08M66HSF122102741,353612750160496,353612750160504,,24-APR-22 11:42:15
WPX08M66HSF122103008,353612750165834,353612750165842,,24-APR-22 11:42:15
WPX08M66HSF122102577,353612750157211,353612750157229,,24-APR-22 11:47:07
WPX08M66HSF122102091,353612750147493,353612750147501,,24-APR-22 11:47:07
WPX08M66HSF122104541,353612750196490,353612750196508,,24-APR-22 11:47:07
WPX08M66HSF122104451,353612750194693,353612750194701,,24-APR-22 11:47:07
WPX08M66HSF122104286,353612750191392,353612750191400,,24-APR-22 11:47:07
WPX08M66HSF122102285,353612750151370,353612750151388,,24-APR-22 11:50:01
WPX08M66HSF122102147,353612750148616,353612750148624,,24-APR-22 11:50:01
WPX08M66HSF122104745,353612750200573,353612750200581,,24-APR-22 11:50:01
WPX08M66HSF122104488,353612750195435,353612750195443,,24-APR-22 11:50:01
WPX08M66HSF122104218,353612750190030,353612750190048,,24-APR-22 11:53:36
WPX08M66HSF122102445,353612750154572,353612750154580,,24-APR-22 11:53:36
WPX08M66HSF122104414,353612750193950,353612750193968,,24-APR-22 11:53:36
WPX08M66HSF122104099,353612750187655,353612750187663,,24-APR-22 11:56:20
WPX08M66HSF122102051,353612750146693,353612750146701,,24-APR-22 11:56:20
WPX08M66HSF122102771,353612750161098,353612750161106,,24-APR-22 11:56:20
WPX08M66HSF122104371,353612750193091,353612750193109,,24-APR-22 12:00:26
WPX08M66HSF122104483,353612750195336,353612750195344,,24-APR-22 12:00:26
WPX08M66HSF122103410,353612750173879,353612750173887,,24-APR-22 12:00:26
WPX08M66HSF122104162,353612750188919,353612750188927,,24-APR-22 12:00:26
WPX08M66HSF122102108,353612750147832,353612750147840,,24-APR-22 12:00:26
WPX08M66HSF122102782,353612750161312,353612750161320,,24-APR-22 12:07:38
WPX08M66HSF122104707,353612750199817,353612750199825,,24-APR-22 12:07:38
WPX08M66HSF122104275,353612750191178,353612750191186,,24-APR-22 12:07:38
WPX08M66HSF122102871,353612750163094,353612750163102,,24-APR-22 12:07:38
WPX08M66HSF122103908,353612750183837,353612750183845,,24-APR-22 12:07:38
WPX08M66HSF122104497,353612750195617,353612750195625,,24-APR-22 12:16:06
WPX08M66HSF122104642,353612750198512,353612750198520,,24-APR-22 12:16:06
WPX08M66HSF122104930,353612750204278,353612750204286,,24-APR-22 12:16:06
WPX08M66HSF122104879,353612750203254,353612750203262,,24-APR-22 12:16:06
WPX08M66HSF122102573,353612750157138,353612750157146,,24-APR-22 12:19:22
WPX08M66HSF122102243,353612750150539,353612750150547,,24-APR-22 12:19:22
WPX08M66HSF122102504,353612750155751,353612750155769,,24-APR-22 12:19:22
WPX08M66HSF122104211,353612750189891,353612750189909,,24-APR-22 12:19:22
WPX08M66HSF122102567,353612750157013,353612750157021,,24-APR-22 12:24:38
WPX08M66HSF122104456,353612750194792,353612750194800,,24-APR-22 12:24:38
WPX08M66HSF122102348,353612750152634,353612750152642,,24-APR-22 12:24:38
WPX08M66HSF122102897,353612750163615,353612750163623,,24-APR-22 12:29:55
WPX08M66HSF122103151,353612750168697,353612750168705,,24-APR-22 12:29:55
WPX08M66HSF122102735,353612750160371,353612750160389,,24-APR-22 12:29:55
WPX08M66HSF122102498,353612750155637,353612750155645,,24-APR-22 12:29:55
WPX08M66HSF122104481,353612750195294,353612750195302,,24-APR-22 12:29:55
WPX08M66HSF122105019,353612750206059,353612750206067,,24-APR-22 12:29:55
WPX08M66HSF122103329,353612750172251,353612750172269,,24-APR-22 12:34:38
WPX08M66HSF122104349,353612750192655,353612750192663,,24-APR-22 12:34:38
WPX08M66HSF122104338,353612750192432,353612750192440,,24-APR-22 12:37:48
WPX08M66HSF122102558,353612750156833,353612750156841,,24-APR-22 12:37:48
WPX08M66HSF122104654,353612750198751,353612750198769,,24-APR-22 12:42:32
WPX08M66HSF122104272,353612750191111,353612750191129,,24-APR-22 12:42:32
WPX08M66HSF122104484,353612750195351,353612750195369,,24-APR-22 12:49:03
WPX08M66HSF122104101,353612750187697,353612750187705,,24-APR-22 12:49:03
WPX08M66HSF122104459,353612750194859,353612750194867,,24-APR-22 15:00:21
WPX08M66HSF122104292,353612750191517,353612750191525,,24-APR-22 15:09:51
WPX08M66HSF122102435,353612750154374,353612750154382,,24-APR-22 15:09:51
WPX08M66HSF122102693,353612750159530,353612750159548,,24-APR-22 15:20:58
WPX08M66HSF122102635,353612750158375,353612750158383,,24-APR-22 15:20:58
WPX08M66HSF122102405,353612750153772,353612750153780,,24-APR-22 15:20:58
WPX08M66HSF122104771,353612750201092,353612750201100,,24-APR-22 15:25:47
WPX08M66HSF122104812,353612750201910,353612750201928,,24-APR-22 15:25:47
WPXA2208SLF522048064,353612751369955,353612751369963,,24-MAY-22 00:24:31
WPXA2208SLF522051783,353612751444337,353612751444345,,24-MAY-22 00:24:31
WPXA2208SLF522009273,353612750594132,353612750594140,,24-MAY-22 00:24:31
WPXA2208SLF522052722,353612751463113,353612751463121,,24-MAY-22 05:11:45
WPXA2208SLF522005785,353612750524378,353612750524386,,24-MAY-22 05:11:45
WPXA2208SLF522013880,353612750686276,353612750686284,,24-MAY-22 05:11:45
WPXA2208SLF522015973,353612750728136,353612750728144,,24-MAY-22 10:06:22
WPXA2208SLF522041883,353612751246336,353612751246344,,24-MAY-22 13:34:29
WPXA2208SLF522051901,353612751446696,353612751446704,,24-MAY-22 17:48:04
WPXA2208SLF522050577,353612751420212,353612751420220,,24-MAY-22 20:08:28
WPXA2208SLF522012807,353612750664810,353612750664828,,24-MAY-22 20:08:28
WPXA2208SLF522051645,353612751441572,353612751441580,,24-MAY-22 21:25:22
WPXA2208SLF522014317,353612750695012,353612750695020,,24-MAY-22 21:25:22
WPX08M66HSF122102054,353612750146750,353612750146768,,25-APR-22 09:19:05
WPX08M66HSF122102077,353612750147212,353612750147220,,25-APR-22 09:19:05
WPX08T10OBF022202650,353612750259678,353612750259686,,25-APR-22 11:21:05
WPX08T10OBF022204286,353612750292398,353612750292406,,25-APR-22 14:43:27
WPX08T10OBF022202147,353612750249612,353612750249620,,25-APR-22 17:56:59
WPXA2208SLF522044695,353612751302576,353612751302584,,25-MAY-22 11:59:40
WPXA2208SLF522021755,353612750843778,353612750843786,,25-MAY-22 11:59:40
WPXA2208SLF522014597,353612750700614,353612750700622,,25-MAY-22 11:59:40
WPXA2208SLF522019728,353612750803236,353612750803244,,25-MAY-22 11:59:40
WPXA2208SLF522019693,353612750802535,353612750802543,,25-MAY-22 11:59:40
WPXA2208SLF522019651,353612750801693,353612750801701,,25-MAY-22 11:59:40
WPXA2208SLF522051953,353612751447736,353612751447744,,25-MAY-22 12:17:48
WPXA2208SLF522052132,353612751451316,353612751451324,,25-MAY-22 12:17:48
WPXA2208SLF522052712,353612751462917,353612751462925,,25-MAY-22 12:52:24
WPX08M66SLF522008125,353612756691775,353612756691783,,25-MAY-22 16:14:45
WPX08M66SLF522005126,353612756631797,353612756631805,,25-MAY-22 16:14:45
WPXA2208SLF522029873,353612751006136,353612751006144,,25-MAY-22 16:59:58
WPXA2208SLF522014150,353612750691672,353612750691680,,25-MAY-22 16:59:58
WPXA2208SLF522021597,353612750840618,353612750840626,,25-MAY-22 16:59:58
WPX08M66SLF522001700,353612756563271,353612756563289,,25-MAY-22 20:44:47
WPX08M66SLF522006706,353612756663394,353612756663402,,25-MAY-22 20:44:47
WPX08M66SLF522015212,353612756833518,353612756833526,,25-MAY-22 20:44:47
WPXA2208SLF522052511,353612751458899,353612751458907,,25-MAY-22 20:44:47
WPX08M66SLF522005371,353612756636697,353612756636705,,25-MAY-22 23:17:29
WPX08T10OBF022200120,353612750209079,353612750209087,,26-APR-22 09:45:20
WPX08T10OBF022203770,353612750282076,353612750282084,,26-APR-22 09:45:20
WPX08M66SLF522004169,353612756612656,353612756612664,,26-MAY-22 18:46:50
WPX08M66SLF522008346,353612756696196,353612756696204,,26-MAY-22 18:46:50
WPX08M66SLF522001746,353612756564196,353612756564204,,26-MAY-22 18:46:50
WPX08M66SLF522004115,353612756611575,353612756611583,,26-MAY-22 18:46:50
WPX08M66SLF522014791,353612756825092,353612756825100,,26-MAY-22 18:46:50
WPX08M66SLF522006107,353612756651415,353612756651423,,26-MAY-22 18:46:50
WPX08M66SLF522006727,353612756663816,353612756663824,,26-MAY-22 18:46:50
WPX08M66SLF522007566,353612756680596,353612756680604,,26-MAY-22 19:18:39
WPX08M66SLF522000367,353612756536616,353612756536624,,26-MAY-22 19:18:39
WPX08M66SLF522011586,353612756760992,353612756761008,,27-MAY-22 15:40:10
WPX08M66SLF522021349,353612756956251,353612756956269,,27-MAY-22 15:40:10
WPX08M66SLF522021016,353612756949595,353612756949603,,27-MAY-22 15:40:10
WPX08M66SLF522021007,353612756949413,353612756949421,,27-MAY-22 15:40:10
WPX08M66SLF522011313,353612756755539,353612756755547,,27-MAY-22 15:40:10
WPX08M66SLF522020923,353612756947730,353612756947748,,27-MAY-22 15:40:10
WPX08M66SLF522018899,353612756907254,353612756907262,,27-MAY-22 15:40:10
WPX08M66SLF522003840,353612756606070,353612756606088,,27-MAY-22 15:40:10
WPX08M66SLF522008457,353612756698416,353612756698424,,27-MAY-22 15:40:10
WPX08M66SLF522005566,353612756640590,353612756640608,,27-MAY-22 15:40:10
WPX08M66SLF522016908,353612756867433,353612756867441,,27-MAY-22 15:40:10
WPX08M66SLF522017053,353612756870338,353612756870346,,27-MAY-22 15:40:10
WPX08M66SLF522017308,353612756875436,353612756875444,,27-MAY-22 15:40:10
WPX08M66SLF522020902,353612756947318,353612756947326,,27-MAY-22 15:40:10
WPX08M66SLF522021596,353612756961194,353612756961202,,27-MAY-22 23:19:49
WPX08M66SLF522020958,353612756948431,353612756948449,,27-MAY-22 23:19:49
WPX08M66SLF522020656,353612756942392,353612756942400,,27-MAY-22 23:19:49
WPX08M66SLF522020462,353612756938515,353612756938523,,27-MAY-22 23:19:49
WPX08M66SLF522013796,353612756805193,353612756805201,,27-MAY-22 23:19:49
WPX08M66SLF522008634,353612756701954,353612756701962,,27-MAY-22 23:19:49
WPX08M66SLF522029111,353612757111492,353612757111500,,27-MAY-22 23:19:49
WPX08M66SLF522027581,353612757080895,353612757080903,,27-MAY-22 23:19:49
WPXA2208SLF522046304,353612751334751,353612751334769,,27-MAY-22 23:19:49
WPX08M66SLF522027993,353612757089136,353612757089144,,27-MAY-22 23:19:49
WPX08M66HSF122104887,353612750203411,353612750203429,,28-MAR-22 10:05:15
WPX08M66HSF122102950,353612750164670,353612750164688,,28-MAR-22 12:15:28
WPX08M66HSF122102847,353612750162617,353612750162625,,28-MAR-22 12:15:28
WPX08M66HSF122102884,353612750163359,353612750163367,,28-MAR-22 14:58:52
WPX08M66HSF122104801,353612750201696,353612750201704,,28-MAR-22 14:58:52
WPX08M66SLF522027606,353612757081398,353612757081406,,28-MAY-22 05:34:56
WPX08M66SLF522020916,353612756947599,353612756947607,,28-MAY-22 05:34:56
WPX08M66SLF522027579,353612757080853,353612757080861,,28-MAY-22 05:34:56
WPX08M66SLF522027507,353612757079418,353612757079426,,28-MAY-22 05:34:56
WPX08M66SLF522020932,353612756947912,353612756947920,,28-MAY-22 05:34:56
WPX08M66SLF522027645,353612757082172,353612757082180,,28-MAY-22 17:28:53
WPX08M66SLF522027560,353612757080473,353612757080481,,28-MAY-22 17:28:53
WPX08M66SLF522030115,353612757131573,353612757131581,,28-MAY-22 17:28:53
WPX08M66SLF522026847,353612757066217,353612757066225,,28-MAY-22 17:28:53
WPX08M66SLF522031386,353612757156992,353612757157008,,28-MAY-22 17:28:53
WPX08M66SLF522030570,353612757140673,353612757140681,,28-MAY-22 17:28:53
WPX08M66SLF522024439,353612757018051,353612757018069,,28-MAY-22 19:08:10
WPX08M66SLF522032467,353612757178616,353612757178624,,28-MAY-22 19:08:10
WPX08M66SLF522026133,353612757051938,353612757051946,,28-MAY-22 19:08:10
WPX08M66SLF522011318,353612756755638,353612756755646,,28-MAY-22 19:08:10
WPX08M66SLF522023933,353612757007930,353612757007948,,28-MAY-22 19:08:10
WPX08M66SLF522018251,353612756894296,353612756894304,,28-MAY-22 19:08:10
WPX08M66SLF522006114,353612756651555,353612756651563,,28-MAY-22 19:08:10
WPX08M66SLF522030657,353612757142414,353612757142422,,28-MAY-22 19:08:10
WPX08M66SLF522012495,353612756779174,353612756779182,,28-MAY-22 19:08:10
WPX08M66SLF522000951,353612756548298,353612756548306,,28-MAY-22 19:08:10
WPX08M66SLF522032954,353612757188359,353612757188367,,28-MAY-22 22:04:45
WPX08M66SLF522025140,353612757032078,353612757032086,,28-MAY-22 22:04:45
WPX08M66SLF522024366,353612757016592,353612757016600,,28-MAY-22 22:04:45
WPX08M66SLF522011415,353612756757576,353612756757584,,28-MAY-22 22:04:45
WPX08M66HSF122104406,353612750193794,353612750193802,,29-MAR-22 12:12:53
WPX08M66HSF122104205,353612750189776,353612750189784,,29-MAR-22 12:12:53
WPX08M66HSF122102687,353612750159415,353612750159423,,29-MAR-22 12:12:53
WPX08M66HSF122102588,353612750157435,353612750157443,,29-MAR-22 12:12:53
WPX08M66HSF122102743,353612750160538,353612750160546,,29-MAR-22 12:12:53
WPX08M66HSF122104265,353612750190972,353612750190980,,29-MAR-22 12:12:53
WPX08M66HSF122103303,353612750171733,353612750171741,,29-MAR-22 12:12:53
WPX08M66HSF122103320,353612750172079,353612750172087,,29-MAR-22 12:12:53
WPX08M66HSF122103282,353612750171311,353612750171329,,29-MAR-22 12:12:53
WPX08M66HSF122104417,353612750194016,353612750194024,,29-MAR-22 12:12:53
WPX08M66HSF122103787,353612750181419,353612750181427,,29-MAR-22 14:20:55
WPX08M66HSF122104109,353612750187853,353612750187861,,29-MAR-22 14:20:55
WPX08M66HSF122104746,353612750200599,353612750200607,,29-MAR-22 14:20:55
WPX08M66SLF522031040,353612757150078,353612757150086,,29-MAY-22 14:02:26
WPX08M66SLF522024081,353612757010892,353612757010900,,29-MAY-22 14:02:26
WPXA2208SLF522029119,353612750991056,353612750991064,,29-MAY-22 14:02:26
WPX08M66SLF522018482,353612756898917,353612756898925,,29-MAY-22 14:02:26
WPX08M66SLF522056571,353612757660696,353612757660704,,29-MAY-22 16:21:42
WPX08M66SLF522031533,353612757159939,353612757159947,,29-MAY-22 16:21:42
WPX08M66SLF522050906,353612757547398,353612757547406,,29-MAY-22 16:21:42
WPX08M66SLF522018193,353612756893132,353612756893140,,29-MAY-22 16:21:42
WPX08M66SLF522023243,353612756994138,353612756994146,,29-MAY-22 16:21:42
WPX08M66SLF522023869,353612757006650,353612757006668,,29-MAY-22 16:21:42
WPX08M66SLF522025194,353612757033159,353612757033167,,29-MAY-22 16:21:42
WPX08M66SLF522050947,353612757548214,353612757548222,,29-MAY-22 16:21:42
WPX08M66SLF522054877,353612757626812,353612757626820,,29-MAY-22 18:34:42
WPX08M66SLF522070346,353612757936195,353612757936203,,29-MAY-22 18:34:42
WPX08M66SLF522059828,353612757725838,353612757725846,,29-MAY-22 18:34:42
WPX08M66SLF522024141,353612757012096,353612757012104,,29-MAY-22 20:45:11
WPX08M66SLF522055173,353612757632737,353612757632745,,29-MAY-22 20:45:11
WPX08M66SLF522051620,353612757561670,353612757561688,,29-MAY-22 20:45:11
WPX08M66SLF522051237,353612757554014,353612757554022,,29-MAY-22 20:45:11
WPX08M66SLF522034378,353612757216838,353612757216846,,29-MAY-22 20:45:11
WPX08M66SLF522033907,353612757207415,353612757207423,,29-MAY-22 20:45:11
WPX08M66SLF522033903,353612757207332,353612757207340,,29-MAY-22 20:45:11
WPX08M66SLF522033900,353612757207274,353612757207282,,29-MAY-22 20:45:11
WPX08M66SLF522033584,353612757200956,353612757200964,,29-MAY-22 20:45:11
WPX08M66SLF522033449,353612757198259,353612757198267,,29-MAY-22 20:45:11
WPX08M66SLF522027733,353612757083931,353612757083949,,29-MAY-22 20:45:11
WPX08M66SLF522012516,353612756779596,353612756779604,,29-MAY-22 22:39:13
WPX08M66SLF522067417,353612757877613,353612757877621,,29-MAY-22 22:39:13
WPX08M66SLF522060471,353612757738690,353612757738708,,29-MAY-22 22:39:13
WPX08M66SLF522057699,353612757683250,353612757683268,,29-MAY-22 22:39:13
WPX08M66SLF522020465,353612756938572,353612756938580,,29-MAY-22 22:39:13
WPX08M66SLF522054942,353612757628115,353612757628123,,29-MAY-22 22:39:13
WPX08M66SLF522051642,353612757562116,353612757562124,,29-MAY-22 22:39:13
WPX08M66SLF522034144,353612757212159,353612757212167,,29-MAY-22 22:39:13
WPX08M66SLF522033591,353612757201095,353612757201103,,29-MAY-22 22:39:13
WPX08M66SLF522055030,353612757629873,353612757629881,,29-MAY-22 22:39:13
WPX08M66HSF122104906,353612750203791,353612750203809,,30-MAR-22 09:49:41
WPX08M66HSF122104949,353612750204658,353612750204666,,30-MAR-22 09:49:41
WPX08M66HSF122104216,353612750189990,353612750190006,,31-MAR-22 14:25:23
WPX08M66HSF122104229,353612750190253,353612750190261,,31-MAR-22 14:25:23
WPX08M66HSF122104282,353612750191319,353612750191327,,31-MAR-22 14:25:23
WPX08M66HSF122104387,353612750193414,353612750193422,,31-MAR-22 14:25:23
WPX08M66HSF122104727,353612750200219,353612750200227,,31-MAR-22 14:25:23
WPX08M66HSF122104736,353612750200391,353612750200409,,31-MAR-22 14:25:23
WPX08M66HSF122104816,353612750201993,353612750202009,,31-MAR-22 14:25:23
WPX08M66HSF122104213,353612750189933,353612750189941,,31-MAR-22 14:25:23
WPX08M66HSF122103122,353612750168119,353612750168127,,31-MAR-22 14:25:23
WPX08M66HSF122104675,353612750199171,353612750199189,,31-MAR-22 14:25:23
WPX08M66SLF522036420,353612757257675,353612757257683,,31-MAY-22 21:40:58
WPXP2208SLF522105182,353612754552516,353612754552524,,01-JUN-22 00:01:42
WPXP2208SLF522105652,353612754561913,353612754561921,,01-JUN-22 00:01:42
WPXP2208SLF522105731,353612754563497,353612754563505,,01-JUN-22 00:01:42
WPXP2208SLF522105919,353612754567258,353612754567266,,01-JUN-22 00:01:42
WPXP2208SLF522091610,353612754281074,353612754281082,,01-JUN-22 00:04:09
WPXP2208SLF522106894,353612754586753,353612754586761,8801844706402,01-JUN-22 10:57:32
WPXP2208SLF522106896,353612754586795,353612754586803,8801844706422,01-JUN-22 10:57:32
WPXP2208SLF522106334,353612754575558,353612754575566,,01-JUN-22 10:57:32
WPXP2208SLF522106764,353612754584154,353612754584162,8801844706513,01-JUN-22 10:57:32
WPXP2208SLF522106765,353612754584170,353612754584188,8801844706435,01-JUN-22 10:57:32
WPXP2208SLF522106766,353612754584196,353612754584204,8801844706443,01-JUN-22 10:57:32
WPXP2208SLF522106768,353612754584238,353612754584246,8801844706434,01-JUN-22 10:57:32
WPXP2208SLF522106769,353612754584253,353612754584261,8801844706447,01-JUN-22 10:57:32
WPXP2208SLF522106770,353612754584279,353612754584287,8801844706478,01-JUN-22 10:57:32
WPXP2208SLF522106774,353612754584352,353612754584360,8801844706404,01-JUN-22 10:57:32
WPXP2208SLF522106775,353612754584378,353612754584386,8801844706405,01-JUN-22 10:57:32
WPXP2208SLF522106776,353612754584394,353612754584402,8801844706408,01-JUN-22 10:57:32
WPXP2208SLF522106909,353612754587058,353612754587066,8801844706302,01-JUN-22 10:57:32
WPXP2208SLF522106915,353612754587173,353612754587181,8801844706311,01-JUN-22 10:57:32
